id,text,label
59004,of consciousness that is tortured and unsettling -- but unquestionably alive,positive
59005,of considerable appeal .,positive
59006,of considerable force and truth,positive
59007,of considerable potential,positive
59008,of considerable power,positive
59009,of constant smiles and frequent laughter,positive
59010,of contemporary Chinese life this exciting new filmmaker has brought to the screen,positive
59011,of continuity errors,negative
59012,of control on a long patch of black ice,negative
59013,of conveying any emotion,negative
59014,of cookie-cutter action scenes,negative
59015,"of cool , beautiful , thought-provoking foreign cinema",positive
59016,of cool stuff packed into ESPN's Ultimate X.,positive
59017,of corny dialogue and preposterous moments,negative
59018,of corruption and ruthlessness,negative
59019,"of course , barely begins to describe the plot and its complications .",negative
59020,of course stultifyingly contrived and too stylized by half,negative
59021,of crap,negative
59022,of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists,negative
59023,of creative belly laughs,positive
59024,of creative insanity,positive
59025,of creative storytelling,positive
59026,of credible gender-provoking philosophy,positive
59027,"of crime thriller , quirky character study , third-rate romance and female empowerment fantasy",positive
59028,of criminals,positive
59029,of critical overkill,negative
59030,of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating,negative
59031,of crucifixion,negative
59032,of cute and cloying material,positive
59033,of cute animals and clumsy people,positive
59034,"of cutesy romance , dark satire and murder mystery",positive
59035,"of cynicism in Stuart Little 2 -- quite a rarity , even in the family film market . Eventually , it wins you over",positive
59036,of dancing and fabulous music,positive
59037,of daring films,positive
59038,"of dark humor , gorgeous exterior photography , and a stable-full of solid performances",positive
59039,of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation,negative
59040,of dazzling entertainment,positive
59041,of dazzling pop entertainment,positive
59042,of dead bodies,positive
59043,of dead brilliant,positive
59044,of dead ends and distracting camera work,negative
59045,of dead-end distaste,negative
59046,"of deadpan cool , wry humor and just the measure",positive
59047,of death in this bitter Italian comedy,negative
59048,"of decent acting , writing , and direction",positive
59049,of decent gags,positive
59050,of dedicated artists,positive
59051,of deep feeling,positive
59052,"of defensive driving : It's careful , conscientious and makes no major mistakes .",positive
59053,of deft and subtle poetry,positive
59054,of deja vu,negative
59055,"of delicate , articulate character",positive
59056,of delicate interpersonal dances . Caine,positive
59057,of delightful hand shadows,positive
59058,of demonic doings on the high seas that works better the less the brain is engaged,negative
59059,of denial,negative
59060,of describing badness,negative
59061,of despair,negative
59062,of despair about entrapment in the maze of modern life,positive
59063,of desperate entertainment,negative
59064,of destruction,negative
59065,of detachment that makes any given frame look like a family's custom-made Christmas card,negative
59066,of determination and the human spirit,positive
59067,of dimwitted comedy and even dimmer characters,negative
59068,of director Abel Ferrara,positive
59069,of director John Stockwell,positive
59070,"of disco Bollywood that , by the end of Monsoon Wedding , sent my spirit soaring out of the theater",positive
59071,of disconnection,negative
59072,of discovery,positive
59073,of dishonesty,negative
59074,of dissidents in the streets,negative
59075,of disturbed genius,positive
59076,of diverse political perspectives,positive
59077,"of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow",positive
59078,of doing them good,positive
59079,of domestic tension and unhappiness,negative
59080,"of drag queen , bearded lady and lactating hippie",positive
59081,"of dramatic enlightenment , the screenplay by Billy Ray and Terry George",positive
59082,of dramatic fireworks,positive
59083,of dramatic interest,positive
59084,of dramatic momentum,positive
59085,of dramatic unity,positive
59086,of dreamlike ecstasy,positive
59087,of dreck disguised as comedy,negative
59088,"of drivel so sickly sweet , even the eager consumers of Moore's pasteurized ditties",negative
59089,of drooling idiots,negative
59090,"of dumb drug jokes and predictable slapstick , '' Orange County",negative
59091,of dumbed-down exercise in stereotypes that gives the ( teen comedy ),negative
59092,of dynamite at the very end,positive
59093,of e . t . just as i hoped i would -- with moist eyes,positive
59094,of eager fans,positive
59095,of earnest textbook psychologizing,positive
59096,of ease that comes only with experience .,positive
59097,of educational energy,positive
59098,of effecting change and inspiring hope,positive
59099,of ego,negative
59100,of either cracking up or throwing up,negative
59101,of elaborate and twisted characters,positive
59102,of elegant symmetry that's rare in film today,positive
59103,of elegant wit and artifice,positive
59104,of elephant feces,negative
59105,of embarrassingly ham-fisted sex jokes,negative
59106,of embarrassment or stupidity,negative
59107,of emotional blandness,negative
59108,of emotional comfort,positive
59109,of emotional desperation,negative
59110,of emotional intelligence in this engaging film about two men who discover what William James once called ` the gift of tears,positive
59111,of emotional resonance,positive
59112,of emotional truth,positive
59113,of emotionally and narratively complex filmmaking,positive
59114,of empathy,negative
59115,of empathy for its characters,positive
59116,"of empty , fetishistic violence in which murder is casual and fun",negative
59117,of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers,positive
59118,"of engulfing you in its world and allying you with its characters ' choices , good and ill , that its shortcomings are remembered only as an afterthought",positive
59119,"of enjoyable , Conan-esque claptrap than the punishing , special-effects soul assaults the Mummy pictures",positive
59120,of enjoyable thanks,positive
59121,of enjoying this film,positive
59122,of enjoying this film is by lowering your expectations .,negative
59123,of entangled interrelationships and complex morality,positive
59124,of entertainment that parents love to have their kids,positive
59125,of enthralling drama,positive
59126,of epic adventure,positive
59127,of epic scale,positive
59128,of epic struggle -- inner and outer -- that's all too rare in Hollywood's hastier productions,positive
59129,"of establishing a time and place , and of telling a fascinating character's story",positive
59130,"of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting",negative
59131,of even the most understanding spouse,negative
