id,text,label
5196,in the 2000s walmart was opening at least two new stores every year,yes
5197,russia is smaller than china in population,yes
5198,"A surprise can be a very exciting, but excitement is not always a good thing?",yes
5199,Is it true that the first lady is capable of later becoming President?,yes
5200,Is respect part of a football game?,yes
5201,Coal mining is a lost industry as the world looks to cleaner fuels.,yes
5202,A game can have pieces.,yes
5203,at least two files on a computer are viruses,no
5204,If you saw a mouse that is the same size as an elephant you are hallucinating?,yes
5205,A art gallery commonly has at least one painting in it. ,yes
5206,Are many people larger than their car seats?,no
5207,Christianity is forbidden in some countries,yes
5208,Most carbon is in water,no
5209,All army veterans are over the age of 18,yes
5210,You should take a fishing safety class before you buy any guns.,no
5211,a belt is a tool used by factories,yes
5212,"Chess is a game played with groups of pieces, but with only two individual players",yes
5213,Part of interior decorating is picking out furniture.,yes
5214,Left index finger has the same prints as right index finger.,no
5215,Steam can always be used to move locomotives.,yes
5216,Planet movements cannot be accurately predicted because of uncertainty.,no
5217,A person in Asia is capable of speaking English,yes
5218,Do most cities have at least one minister?,yes
5219,"Residents of Centralia, PA, can enjoy the clean mountain air in their secluded town",no
5220,A well can provide transmission fluid.,no
5221,is buying a car larger than buying a house?,no
5222,"If you have pet fish, you must keep them in a tank.",yes
5223,Every persons phone is their little helper.,yes
5224,is a dice roll walk on tik tok,yes
5225,"If Santa Claus truly lived at the North Pole, he would pass many Canadians on his journey before he moved south into America",yes
5226,"When the characters are listed by the date of their first appearance, are the titular vampire slayers ordered like this: Buffy, Kendra, Faith?",yes
5227,Does every city name have at least one capital letter?,yes
5228,Boxes are things a cat cannot resist sitting in.,yes
5229,A single square of toilet tissue is a sheet with a smaller surface area that a single standard-sized facial tissue,yes
5230,A frame is something that covers up a picture,no
5231,well comes before tie in the dictionary,no
5232,Are there are 41 places in the world named Jackson?,no
5233,"Before baseball players start games, some of them act out their superstitions. ",yes
5234,Before sports teams make a trade they check the prices in the stock market.,no
5235,"If California was its own country, it would come before Italy in terms of GDP",yes
5236,singing is the act of producing musical sounds with voice.,yes
5237,"On the US standardized test, are there a few math problems as well as science problems?",yes
5238,Artists will sometimes let a client order custom paintings.,yes
5239,The plumbing is the part of the house where electricity flows.,no
5240,Tiger Woods almost always plays under par rounds.,yes
5241,Tough Crowd was a TV show on Comedy Central,yes
5242,Georgia is a state south of south carolina.,yes
5243,A medical doctor is capable of killing their patient.,yes
5244,boston is part of Old England,no
5245,all the pretty people live in L.A.,no
5246,A massage parlor cannot openly advertise in Times Square thanks to Rudy Giuliani,yes
5247,You can understand a conversation in another language you don't speak only if it's audible.,no
5248,Is it possible that one can is superior to another can in durability?,yes
5249,It is difficult to climb at least two of the highest mountains.,yes
5250,The air mostly has nitrogen but about 10% of it is oxygen,no
5251,Thinking before speaking helps keep people from saying rude things.,yes
5252,Being positive is sometimes a negative.,yes
5253,Legislature is important because it is the laws of the country,no
5254,programming can be a verb as well,yes
5255,Your nose has more hair on it than in it.,no
5256,Sales of Apple iPhones exceeded the population of Vatican City in 2018.,yes
5257,A manager never gives people a meal for free if they complain.,no
5258,All organisms live or once lived because that is a defining feature of an organism.,yes
5259,Do all teenagers get pimples?,no
5260,there is an song album called hamilton,yes
5261,part of a typical drop of blood is its ability to carry a virus,yes
5262,Are but and because usually considered acceptable ways to end a sentence?,no
5263,There are 28 places in the world named Adams.,no
5264,An artist almost always can paint and sculpt?,no
5265,The wording of the mandatory warning label on a Molotov cocktail is done in this order: In case of fire break glass,no
5266,"Although it takes place in the South, if you watched the movie Mud you would see a star of The Wolf of Wall Street",yes
5267,The Benadryl challenge on TikTok causes health issues and possibly death.,yes
5268,The binding of a book is often held together by duct tape.,no
5269,A shirt cannot be worn inside out at a formal event.,yes
5270,"The following corporations came onto the market ordered like this:  Ford, Ferrari, Tesla.",yes
5271,Silk comes from a mammal before it is processed for use.,no
5272,Polka dot print is part of basic bathing suit designs,yes
5273,italy cannot claim to have more than one sovereign state within its borders,no
5274,A sentence is sometimes one word.,yes
5275,A needle is used to sew.,yes
5276,You can’t use a rock to hammer a nail.,no
5277,Engineers cannot answer math questions.,no
5278,Does February allergens end up being one of the main causes of allergies in a lot of the population?,no
5279,A credit card statement is usually ordered like this it lists all last years purchases and then decucts the average from your payment then adds on projected purchase.,no
5280,Matthew cannot be a saint according to the bible.,no
5281,A bowler is almost never out after scoring three strikes,yes
5282,Combat always involves weapons.,no
5283,Slugs have five noses.,no
5284,"If listed by their earliest appearance in history, world religions would be ordered like this Hindus, Hebrews, Christians, Scientologists?",yes
5285,a tourist would visit London if they wanted to see Piccadilly Circus ,yes
5286,"When a student is thinking about a difficult math problem, you can help them by saying random numbers aloud.",no
5287,is ireland larger than the congo?,no
5288,Is it true that san francisco is a republican city?,no
5289,Do waitresses usually get tipped in Japan?,no
5290,you can live in israel if you were born there,yes
5291,"Understanding is a word that always begins with the letter u, always has stand in the middle, and always ends with the letter g.",yes
5292,Anybody behind bars has definitely committed a crime.,no
5293,is a library considered a free speech zone where you can yell?,no
5294,a plain bagel with cream cheese is part of a traditional english breakfast,no
5295,The walnut nut has a might strong cover.,yes
5296,Is the new testament older than the old testament?,no
5297,The day after yesterday is always tomorrow.,no
5298,Some children are older than adults,no
5299,A blood vessel almost never carries passengers but always has a captain.,no
